timeMs,evt,a,b,c,d,s
115659,1,0,29.6,25.3892563513625,1.53053718243187,OL:0>0
115659,5,0.152685912159372,1.5,-0.122148729727498,1.53053718243187,
116628,1,0,31,27.1073782746647,-1.53093916778774,OL:0>0
116628,5,-0.27684456866618,-1.5,0.245905400878443,-1.53093916778774,
118034,1,0,21.4,25.3447742444833,1.50800995354565,OL:0>0
118034,5,0.163806438879176,1.5,-0.15579648533353,1.50800995354565,
120060,1,0,14.9,21.8105291200279,1.71588150683512,OL:0>0
120060,5,1.04736771999302,1.5,-0.831486213157896,1.71588150683512,
122248,1,0,13.8,18.9442720055216,2.02549160519201,OL:0>0
122248,5,1.7639319986196,1.5,-1.23844039342758,2.02549160519201,
124078,1,0,16.4,18.0512548646841,2.31783054091941,OL:0>0
124078,5,1.98718628382899,1.5,-1.16935574290958,2.31783054091941,
125735,1,0,18.2,18.1019278722403,2.54916803912351,OL:0>0
125735,5,1.97451803193991,1.5,-0.925349992816404,2.54916803912351,
127606,1,0,16.1,17.4103594467141,2.7688164589631,OL:0>0
127606,5,2.14741013832148,1.5,-0.878593679358374,2.7688164589631,
129665,1,0,14.6,16.4115558944657,2.9944753724472,OL:0>0
129665,5,2.39711102638357,1.5,-0.902635653936375,2.9944753724472,
131502,1,0,16.4,16.4075082123603,3.17520488733974,OL:0>0
131502,5,2.39812294690992,1.5,-0.722918059570182,3.17520488733974,
133403,1,0,15.8,16.1943911191239,3.3304443539156,OL:0>0
133403,5,2.45140222021902,1.5,-0.620957866303424,3.3304443539156,
135475,1,0,14.5,15.5875387474396,3.4849785457605,OL:0>0
135475,5,2.60311531314011,1.5,-0.618136767379607,3.4849785457605,
137444,1,0,15.3,15.4849059976701,3.6137375367249,OL:0>0
137444,5,2.62877350058248,1.5,-0.515035963857586,3.6137375367249,
139255,1,0,16.6,15.8749880642142,3.69724062616921,OL:0>0
139255,5,2.53125298394646,1.5,-0.334012357777252,3.69724062616921,
141234,1,0,15.2,15.636117715162,3.77598661517727,OL:0>0
141234,5,2.59097057120949,1.5,-0.314983956032225,3.77598661517727,
143413,1,0,13.8,14.9681711628969,3.87238073399697,OL:0>0
143413,5,2.75795720927578,1.5,-0.385576475278811,3.87238073399697,
145196,1,0,16.9,15.6472593205934,3.9155416211679,OL:0>0
145196,5,2.58818516985164,1.5,-0.172643548683735,3.9155416211679,
147184,1,0,15.1,15.4529962752573,3.95978348317146,OL:0>0
147184,5,2.63675093118568,1.5,-0.176967448014223,3.95978348317146,
149203,1,0,14.9,15.2551964613312,4.00506696347061,OL:0>0
149203,5,2.6862008846672,1.5,-0.181133921196593,4.00506696347061,
151222,1,0,14.9,15.1277502726409,4.04766605714444,OL:0>0
151222,5,2.71806243183978,1.5,-0.170396374695342,4.04766605714444,
152883,1,0,18.1,16.1508620843363,4.03058974149874,OL:0>0
152883,5,2.46228447891592,1.5,0.0683052625828145,4.03058974149874,
154636,1,0,17.2,16.5095602663781,3.99899377988008,OL:0>0
154636,5,2.37260993340546,1.5,0.12638384647462,3.99899377988008,
156460,1,0,16.5,16.5062719141644,3.97388142819585,OL:0>0
156460,5,2.37343202145889,1.5,0.100449406736954,3.97388142819585,
158351,1,0,15.9,16.2954651419187,3.96433188546074,OL:0>0
158351,5,2.42613371452032,1.5,0.0381981709404184,3.96433188546074,